Filename,Identifier,IE_krr,IE_exp
137-97-3,Cc1ccccc1NC(=S)Nc2ccccc2C,42.3772081288,nan
931-19-1,Cc1cccc[n+]1[O-],29.3668178591,nan
770-35-4,CC(O)COc1ccccc1,36.1116612091,nan
597-96-6,CCCC(C)(O)CC,0.198498041,nan
583-03-9,CCCCC(O)c1ccccc1,40.2277299339,nan
872-10-6,CCCCCSCCCCC,30.6248071938,nan
97-85-8,CC(C)COC(=O)C(C)C,8.6425144112,nan
3848-24-6,CCCC(=O)C(C)=O,31.6264111986,nan
4410-31-5,NC(=O)C(O)c1ccccc1,45.1809996527,nan
1126-79-0,CCCCOc1ccccc1,37.0706710716,nan
207511-18-0,COc1cc[n+]([O-])cc1,27.7082643862,nan
629-76-5,CCCCCCCCCCCCCCCO,29.7320369159,nan
100-86-7,CC(C)(O)Cc1ccccc1,26.467743801,nan
362-43-6,CC1(C)O[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O1)N3C=CC(=O)NC3=O,31.2121532347,nan
5472-41-3,NC1=NC(=O)N=C2NNC=C12,9.05123066,nan
17537-64-3,CC(=O)n1cc(C(C)=O)c2ccccc12,48.6158325941,nan
7133-37-1,CSC1CCCCC1,38.2248687012,nan
2049-95-8,CCC(C)(C)c1ccccc1,41.6706054757,nan
34097-60-4,COC(=O)C[S](=O)(=O)c1ccccc1,67.3266324163,nan
10230-69-0,CC(=O)CSCc1ccccc1,48.0194721179,nan
109-29-5,O=C1CCCCCCCCCCCCCCCO1,20.9687171756,nan
5411-12-1,O=C(C1OC1c2ccccc2)c3ccccc3,60.9385363955,nan
7471-63-8,Cc1ccc2cccnc2c1[N+]([O-])=O,66.1664804499,nan
6324-11-4,OC(=O)COc1ccccc1O,53.5347619501,nan
729-43-1,C\C(=N/N=C(\C)c1ccccc1)c2ccccc2,42.0163808994,nan
1070-62-8,CCOC(=O)CCCC(O)=O,37.3661402968,nan
2157-52-0,ON=C1c2ccccc2c3ccccc13,69.5699292715,nan
3128-06-1,CC(=O)CCCC(O)=O,35.3426471069,nan
37493-70-2,CCCCCCC(O)CCCC,19.7283176541,nan
33018-91-6,CCOC(=O)CCCCCC(O)=O,39.8088788886,nan
599-94-0,O=[S](=O)(CC[S](=O)(=O)c1ccccc1)c2ccccc2,71.7282652813,nan
13679-72-6,CC(=O)c1sccc1C,51.0565311715,nan
693-55-0,CCOC(=O)CCCCCCCCC(O)=O,41.8643205782,nan
20996-62-7,CCSCC(C)=O,15.6720361168,nan
6277-38-9,COc1ccc(cc1[N+]([O-])=O)C(C)=O,61.6632085693,nan
700-12-9,Cc1cc(C)c(C)c(C)c1C,48.8770087967,nan
6137-26-4,CCCCCCCCC(=O)CCC,26.9794308552,nan
127-79-7,Cc1ccnc(N[S](=O)(=O)c2ccc(N)cc2)n1,46.9092340877,nan
119-81-3,COc1ccc(NC(C)=O)c(c1)[N+]([O-])=O,47.7335689208,nan
14113-01-0,CCOC(=O)CCCCCCC(O)=O,36.2035010048,nan
142-91-6,CCCCCCCCCCCCCCCC(=O)OC(C)C,32.8906792169,nan
94-85-9,CCOc1ccc(OCC)c(N)c1,31.0071055564,nan
10032-05-0,CCCCCCC(OC)OC,17.9521143515,nan
5818-06-4,NNC(=O)c1cccc(O)c1,36.1268150922,nan
55776-17-5,COc1ccc(c(OC)c1C(O)=O)[N+]([O-])=O,70.9107189645,nan
1424-14-2,S=C(NCc1ccccc1)NCc2ccccc2,40.0129665225,nan
37033-95-7,CCOC(=O)c1[nH]c2ccc(OCc3ccccc3)cc2c1,57.9356903216,nan
3319-99-1,s1cccc1c2ccccn2,44.4789058729,nan
13605-19-1,Cc1cccc(OCCO)c1,38.2966383606,nan
523-31-9,O=C(OCc1ccccc1)c2ccccc2C(=O)OCc3ccccc3,66.5820083049,nan
570-02-5,COc1cc(OC)c(C(O)=O)c(OC)c1,56.5448893652,nan
40228-90-8,OC(=O)CCCCCCc1ccccc1,46.9460737246,nan
13372-81-1,O/N=C/C=C/c1ccccc1,47.3579908884,nan
101-99-5,CCOC(=O)Nc1ccccc1,35.3766397645,nan
4476-28-2,CC(C)c1ccc(CC([O-])=O)cc1,52.8301772031,nan
20029-52-1,OC(=O)c1ccc(cc1)C2CCCCC2,52.4235127683,nan
18787-64-9,CCCCCCCCCCCCCC(=O)CC,32.1864642135,nan
1740-57-4,NC(=O)c1cccc(c1)C(N)=O,49.7273688255,nan
3068-00-6,OCCC(O)CO,13.268382685,nan
3381-26-8,CCCCCCCCCCC(O)CCCCCCCCCC,29.4433707321,nan
16205-90-6,CCCC#CC(=O)OCC,34.2900750097,nan
4096-21-3,C1CCN(C1)c2ccccc2,27.1645943533,nan
7152-04-7,CC(=O)Nc1ccc(\C=C\C(O)=O)cc1,51.9263919761,nan
1519-55-7,COc1ccc(cc1)\C=C(C#N)/C(O)=O,64.5549898714,nan
103-25-3,COC(=O)CCc1ccccc1,47.8512532999,nan
565-68-4,CC(C)C(O)C#C,15.9776511452,nan
7383-19-9,CCCCC(O)C#C,29.2904885868,nan
99-51-4,Cc1ccc(cc1C)[N+]([O-])=O,55.9156399831,nan
532-91-2,COc1ccc2NC(=O)Oc2c1,56.2738472484,nan
3893-23-0,N#CC(C1CCCCC1)c2ccccc2,43.3637040991,nan
3365-85-3,Nc1ccc(cc1)c2ccc(cc2)c3ccc(N)cc3,44.8507959704,nan
68758-68-9,CCOC(=O)C(O)c1ccc(O)cc1,50.3785089878,nan
14916-80-4,CCCCC#CCCO,22.1579564016,nan
58586-81-5,CCOc1ccc(cc1)C(=O)NN,36.3790293477,nan
19780-84-8,CCC(O)CC#C,18.7769909002,nan
22438-39-7,CCCCCCCCCCSC,34.7298325444,nan
776-99-8,COc1ccc(CC(C)=O)cc1OC,39.6251669807,nan
102-39-6,OC(=O)COc1cccc(OCC(O)=O)c1,67.2783791988,nan
4160-63-8,COc1ccc(cc1)C(=O)c2sccc2,67.467434657,nan
10031-87-5,CCC(CC)COC(C)=O,12.9560098065,nan
4117-14-0,CCCCCCCC#CCO,31.8691308509,nan
81-20-9,Cc1cccc(C)c1[N+]([O-])=O,56.3709010733,nan
760-79-2,CCCC(=O)N(C)C,-23.2112498629,nan
6521-29-5,CCCCCOC(=O)c1ccc(O)cc1,50.561658691,nan
22545-15-9,CCOc1ccc(CCO)cc1,36.8496515175,nan
5340-78-3,CCOC(=O)CC(C)(C)C,5.8172074228,nan
55836-69-6,CCOc1cccc(c1)C(N)=O,44.1898056961,nan
19179-36-3,Oc1cc(O)cc(c1)C#N,54.0049804465,nan
6343-93-7,COc1ccc(CC(N)=O)cc1,40.6968021286,nan
14529-53-4,CCOc1ccccn1,19.3524482307,nan
5585-33-1,Nc1ccccc1N2CCOCC2,10.5746966251,nan
63435-16-5,COC(=O)c1ccc(O)c(N)c1,52.0364882861,nan
1916-08-1,COc1cc(cc(O)c1OC)C(O)=O,57.2565798844,nan
65405-70-1,CCCCC/C=C/CCC=O,29.8109243327,nan
621-51-2,CCOc1cccc(c1)C(O)=O,54.7097309185,nan
58452-00-9,COc1ccc(cc1OCc2ccccc2)C(O)=O,60.0608198032,nan
946-33-8,O=C1CCCCC1Cc2ccccc2,46.4577633245,nan
617-05-0,CCOC(=O)c1ccc(O)c(OC)c1,50.4267228769,nan
2103-88-0,S=C1NC(=CS1)c2ccccc2,54.2515900237,nan
83-18-1,Cc1cc(C=O)c(C)n1c2ccccc2,42.4764831152,nan
1131-09-5,OC(=O)Cc1csc2ccccc12,71.9032160256,nan
7364-25-2,O=C1NNc2ccccc12,43.1358640179,nan
885-77-8,Cc1ccc(cc1)C(O)c2ccc(C)cc2,51.1853096464,nan
103-28-6,CC(C)C(=O)OCc1ccccc1,41.3059971732,nan
98-23-7,Cc1cc(cc(C)c1C)C(C)(C)C,47.994672056,nan
486-73-7,OC(=O)c1nccc2ccccc12,63.7477552377,nan
21662-16-8,CCCCCCC/C=C/C=C/C=O,43.7123506149,nan
3282-56-2,CC(C)(C)c1ccc(cc1)[N+]([O-])=O,40.0714777822,nan
978-86-9,Oc1ccc(cc1)C(c2ccccc2)(c3ccccc3)c4ccccc4,55.2270344756,nan
1034-01-1,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,57.2853528395,nan
18229-78-2,CCCC#CC(OCC)OCC,19.8101434312,nan
36263-51-1,COc1ccc(cc1)C2(CCCCC2)C#N,44.2786135362,nan
88038-94-2,CCCC1CCC(CC1)C2CCC(CC2)C([O-])=O,36.1382703835,nan
10041-06-2,CC(=O)c1ccc(cc1)n2ccnc2,36.6493169732,nan
39222-73-6,CC(C)(C)c1sc(N)nn1,36.7748604484,nan
1792-17-2,CCCCNC(=O)NCCCC,-12.6671149807,nan
794-94-5,COc1ccc(cc1)C(=O)OC(=O)c2ccc(OC)cc2,69.1844143759,nan
6738-04-1,O(c1ccccc1)c2ccccc2c3ccccc3,56.3952171757,nan
5081-42-5,COC(=O)c1cc(OC)c(OC)c(OC)c1[N+]([O-])=O,60.1021851381,nan
57568-60-2,O=CC(=C/c1occc1)/c2ccccc2,62.9918476081,nan
629-33-4,CCCCCCOC=O,31.1644235163,nan
55418-52-5,CC(=O)CCc1ccc2OCOc2c1,58.2143626021,nan
5383-82-4,[O-]C(=O)c1ccc(cc1)N2C(=O)c3ccccc3C2=O,71.3938875171,nan
3616-56-6,CCOC(CN(C)C)OCC,-23.9072769769,nan
621-63-6,CCOC(CO)OCC,7.5852190494,nan
6789-88-4,CCCCCCOC(=O)c1ccccc1,50.1448638403,nan
2373-79-7,CCOc1ccc(\C=C\C([O-])=O)cc1,64.1656543795,nan
27830-16-6,CCOc1cccc(c1)C(=O)NN,36.9348653882,nan
6285-06-9,CCC(O)(CC)C#C,10.8090609365,nan
2809-69-0,CC#CC#CC,23.6436481465,nan
5921-73-3,CCCCCCC#CCO,25.8885106249,nan
21662-09-9,CCC\C=C\C=C\CCCO,30.0053304933,nan
22679-54-5,CC(C)(C)c1ccc(cc1)C(=O)c2ccccc2,47.898658722,nan
53448-07-0,CCCCCCCC\C=C\C=O,32.0647308215,nan
1136-86-3,COc1cc(cc(OC)c1OC)C(C)=O,44.1293859849,nan
19013-10-6,CCOC(=O)c1ccc(O)c(c1)[N+]([O-])=O,65.4312989477,nan
3314-35-0,NC1=NN(CC1)c2ccccc2,24.1966578086,nan
2454-37-7,CC(O)c1cccc(N)c1,34.5107087979,nan
27511-79-1,NC(=O)c1cn[nH]c1N.NC(=O)c2cn[nH]c2N.O[S](O)(=O)=O,37.7250518773,nan
15400-53-0,CCOC(=O)C1=CN=C(N)NC1=O,35.7631722259,nan
23074-10-4,CCc1oc(C=O)cc1,49.4286774742,nan
3325-11-9,Nc1ccc2n[nH]nc2c1,24.3578831259,nan
46118-95-0,Cc1ccnc(SCC(O)=O)n1,39.6390652275,nan
132-75-2,N#CCc1cccc2ccccc12,49.1728352124,nan
19335-11-6,Nc1ccc2[nH]ncc2c1,27.0341662551,nan
29113-33-5,CCOC(=O)C1=NC(=O)c2ccccc2N1,55.8097929154,nan
13365-26-9,COC(=O)c1cccc(c1C(=O)OC)[N+]([O-])=O,75.4649124249,nan
932-53-6,CC1=NNC(=O)NC1=O,9.0210011248,nan
2490-97-3,CC(=O)NC(CCC(N)=O)C(O)=O,13.5052226991,nan
6346-05-0,COc1ccc(C=O)cc1OCc2ccccc2,59.4807978069,nan
24807-55-4,[O-][N+](=O)c1[nH]ncn1,37.9737690995,nan
6025-60-1,Nc1ccccc1n2cccc2,24.7929207585,nan
21964-44-3,CCCCCCC(O)C=C,25.325926637,nan
614-96-0,Cc1ccc2[nH]ccc2c1,40.7141176641,nan
6048-82-4,CCCCCCCCCC(=O)c1ccccc1,48.9213959497,nan
23771-52-0,NC1=NC(=S)N=C2NNC=C12,21.2663461605,nan
14438-32-5,Cc1cc(C)c(N)c(c1)C(O)=O,51.793138926,nan
10250-48-3,COC(=O)CC(C)(C)C,5.7238901503,nan
15128-90-2,Cc1ccc(O)c(n1)[N+]([O-])=O,52.4332623552,nan
112-58-3,CCCCCCOCCCCCC,20.4831681815,nan
642-36-4,O=C1NC(=C(N1)c2ccccc2)c3ccccc3,50.3220574948,nan
1639-09-4,CCCCCCCS,40.0745787268,nan
2928-43-0,OCc1ccccc1c2ccccc2,54.4285868896,nan
30934-97-5,COC(CO)OC,5.0466303435,nan
774-07-2,CCOC(=O)C1=C(N)NC(=S)N=C1,40.6802103992,nan
5334-30-5,Nc1ncnc2n(ncc12)c3ccccc3,26.6838372642,nan
3489-28-9,SCCCCCCCCCS,48.6719952723,nan
2893-05-2,CC(C)C(=O)Cc1ccccc1,37.4969267664,nan
4312-99-6,CCCCCC(=O)C=C,32.8849736407,nan
2373-31-1,CC1=CC(=O)Oc2ccc(O)cc12,65.3825404541,nan
84-51-5,CCc1ccc2C(=O)c3ccccc3C(=O)c2c1,75.8554208195,nan
5459-40-5,CCOc1ccc(C=C)cc1,43.6890483929,nan
905-62-4,o1c(nnc1c2cccc3ccccc23)c4cccc5ccccc45,68.7557278057,nan
13788-84-6,Cc1[nH]ncc1c2ccccc2,40.9725205764,nan
2404-44-6,CCCCCCCCC1CO1,26.8841742835,nan
538-65-8,CCCCOC(=O)/C=C/c1ccccc1,51.2927285838,nan
620-81-5,O=C(Nc1ccccc1)C(=O)Nc2ccccc2,43.5820015788,nan
81536-18-7,CC(C)(C)[S](=O)(=O)CC#N,24.209447003,nan
7432-21-5,[O-]C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc3ccccc3,54.7608913018,nan
133-08-4,CCCCC(C(=O)OCC)C(=O)OCC,32.2154668884,nan
3562-73-0,CC(O)c1ccc(cc1)c2ccccc2,53.2401489979,nan
15804-19-0,O=C1Nc2ccccc2NC1=O,45.2640254852,nan
591-12-8,CC1=CCC(=O)O1,45.0517627453,nan
22409-91-2,CCOC(=O)CCOc1ccccc1,42.7531346539,nan
7390-81-0,CCCCCCCCCCCCCCCCC1CO1,34.4978813226,nan
65195-20-2,Oc1ccccc1N2CCCCC2,14.8870219777,nan
4977-62-2,CCOC(=O)C(NC(C)=O)C#N,23.4522454585,nan
10342-59-3,CCCc1ccc(cc1)[N+]([O-])=O,56.7291630121,nan
3007-97-4,CCOC(=O)c1cccc2ccccc12,65.1465256406,nan
99-12-7,Cc1cc(C)cc(c1)[N+]([O-])=O,55.8356932339,nan
86-96-4,O=C1NC(=O)c2ccccc2N1,48.4836983842,nan
1212-29-9,S=C(NC1CCCCC1)NC2CCCCC2,28.510743383,nan
4265-27-4,CCCCc1oc2ccccc2c1,51.6597763072,nan
7780-06-5,CC(C)OC(=O)\C=C\c1ccccc1,49.7592435496,nan
19037-69-5,CC1=CC(=O)Oc2c1ccc(O)c2[N+]([O-])=O,77.9613475161,nan
2980-33-8,[O-][N+](=O)C1=CNC(=O)C(=C1)[N+]([O-])=O,56.2364271047,nan
25309-65-3,CCc1ccc(cc1)C#N,43.7859407238,nan
17362-17-3,Oc1ccc(CCC#N)cc1,47.7931608129,nan
43038-45-5,NNC(=O)c1cccc2ccccc12,55.8738637244,nan
4426-76-0,O=C1CSCc2ccccc12,71.0288517031,nan
3900-93-4,OC(=O)C(C1CCCC1)c2ccccc2,45.8860969744,nan
54376-65-7,CCN(CC)c1ccc(cc1)\C=N/O,11.5460957507,nan
2942-42-9,[O-][N+](=O)c1cccc2cn[nH]c12,60.6086629917,nan
635-90-5,c1ccc(cc1)n2cccc2,30.8623121081,nan
76-67-5,CCOC(=O)C(CC)(C(=O)OCC)c1ccccc1,43.7104223007,nan
6264-40-0,CSC1=NNC(=S)S1,40.9893532757,nan
565-67-3,CCC(O)C(C)C,0.8022138641,nan
5466-84-2,[O-][N+](=O)c1ccc2C(=O)OC(=O)c2c1,88.6323187471,nan
2562-38-1,[O-][N+](=O)C1CCCC1,20.4522474636,nan
13894-63-8,CCC/C=C/C(=O)OC,35.0042440086,nan
6950-92-1,Cc1cc(C)c(CCO)c(C)c1,33.2159932488,nan
39627-84-4,NNC(=O)c1ccc2ccccc2c1,57.5818912993,nan
34004-14-3,CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,31.8532103978,nan
22300-56-7,Cc1nn(nc1C([O-])=O)c2ccccc2,49.2539456048,nan
7287-82-3,CC(O)c1ccccc1C,37.2051529124,nan
2847-30-5,COc1nccnc1C,-3.1003943001,nan
2104-19-0,COC(=O)CCCCCCCC(O)=O,46.3810874358,nan
5780-07-4,COc1cc(C=O)cc2OCOc12,69.0777574081,nan
67525-74-0,OC[C@@H](O)C([O-])=O,54.4261758092,nan
4547-57-3,CCCCOc1ccc(CC(O)=O)cc1,47.5818211635,nan
3232-36-8,Oc1ccccc1C(=O)NN/C=C/2C=CC=CC2=O,51.2207076607,nan
5451-55-8,CC(C)(C)C1CCC(CC1)C(O)=O,19.3539075419,nan
5081-36-7,COc1cc(ccc1[N+]([O-])=O)C(O)=O,69.9057704639,nan
2563-07-7,CCOc1cc(C)ccc1O,38.7648257131,nan
6368-20-3,CC(C)(C)OC(=O)N[C@H](CO)C([O-])=O,18.3811868582,nan
6830-83-7,CNC(=O)C(C)(C)C,-22.9833114826,nan
16703-52-9,CCOC(=O)C(=O)N(C)C,-9.1081556499,nan
5414-99-3,OC(=O)CCCC(=O)Nc1ccccc1,40.1092904831,nan
37593-03-6,CCCCCCCc1ccc(cc1)C(C)=O,47.0322782877,nan
27893-41-0,CCCCCCCOc1ccc(C=O)cc1,50.2690479689,nan
7502-06-9,CCCCCCCCCCCCCCCCOc1ccc(N)cc1,37.5383914014,nan
327-56-0,CCCCC(N)C(O)=O,12.1325650902,nan
2277-19-2,CC\C=C/CCCCC=O,28.2403750743,nan
5460-08-2,CCOC(=O)Cc1c(C)cc(C)cc1C,39.5368042125,nan
18514-46-0,CCOC(=O)CNC(c1ccccc1)(c2ccccc2)c3ccccc3,46.5652653663,nan
4144-62-1,OC(=O)CCCCC(=O)c1ccccc1,60.5512117952,nan
4005-49-6,O=C(Nc1ncnc2nc[nH]c12)c3ccccc3,34.8368792725,nan
3959-23-7,OC(=O)C[S](=O)(=O)c1ccccc1,76.8992955666,nan
591-07-1,CC(=O)NC(N)=O,-6.6431804852,nan
1198-37-4,Cc1cc(C)c2ccccc2n1,43.9769875698,nan
36140-83-7,Cc1cc(C)n(n1)C(=O)CC#N,22.3840581181,nan
1118-66-7,C\C(N)=C\C(C)=O,1.5849915468,nan
140-50-1,CC(=O)Nc1ccc(NC(C)=O)cc1,25.6117861821,nan
35854-86-5,CC\C=C/CCCCCO,17.9858265951,nan
2243-82-5,NC(=O)c1ccc2ccccc2c1,65.2890738152,nan
28862-79-5,CC(C)CC(NC(=O)OCc1ccccc1)C(O)=O,32.9058613651,nan
38360-81-5,Cc1cc(C)cc([S-])c1,57.046358663,nan
28888-44-0,COc1cc2NC(=O)NC(=O)c2cc1OC,48.3860877719,nan
3147-50-0,NC(=O)c1c(O)cccc1O,56.0151352008,nan
1835-11-6,COc1cc(ccc1OCc2ccccc2)C(C)=O,55.228363843,nan
7472-43-7,OC(=O)CCCCCC(=O)c1ccccc1,60.0075663453,nan
73953-89-6,[O-]C(=O)c1nnn(Cc2ccccc2)c1C([O-])=O,67.2683487563,nan
3147-62-4,NC(=O)c1cc(O)cc(O)c1,46.5534248373,nan
2018-66-8,CC(C)CC(NC(=O)OCc1ccccc1)C(O)=O,32.5017052627,nan
20348-09-8,O=C1COc2cccnc2N1,36.8867860979,nan
4695-13-0,NC(=O)C(c1ccccc1)c2ccccc2,53.4841976295,nan
5428-41-1,O=C1NC=C(C#N)C(=O)N1,28.0680081834,nan
762-84-5,CC(=O)NC(C)(C)C,-18.1896496774,nan
5894-65-5,CC(C)(C)NC(=O)c1ccccc1,21.4885128114,nan
33693-84-4,CC(C)(C)OC(=O)c1ccccc1C(O)=O,49.8078898233,nan
61348-28-5,CC(C)(C)OC(=O)N[C@H](CCC(N)=O)C([O-])=O,18.0716375181,nan
531-37-3,COc1ccccc1OC(=O)c2ccccc2,60.7015094088,nan
3216-48-6,N#CCc1csc2ccccc12,54.8729806268,nan
7397-06-0,Cc1ccc(cc1C)C(C)(C)C,46.1769591859,nan
2304-96-3,NC(=O)CC(NC(=O)OCc1ccccc1)C(O)=O,38.8770768811,nan
88-96-0,NC(=O)c1ccccc1C(N)=O,49.6868493963,nan
13726-85-7,CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)C([O-])=O,17.44957512,nan
37529-30-9,CCCCCCCCCCc1ccc(N)cc1,35.5712102323,nan
2212-75-1,NCCCC[C@H](NC(=O)OCc1ccccc1)C(O)=O,33.3114195043,nan
3966-30-1,CC(O)(C(O)=O)c1ccccc1,52.490116619,nan
6601-20-3,C=CCNC(=S)NCC=C,10.3854846856,nan
495-71-6,O=C(CCC(=O)c1ccccc1)c2ccccc2,63.4049904528,nan
5826-73-3,COC(=O)C1C2CC(C=C2)C1C(=O)OC,51.4131227263,nan
4097-49-8,CC(C)(C)c1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O,53.6447018887,nan
37669-78-6,CCOC(=O)c1c(C)ccnc1C,35.4138145641,nan
3160-37-0,CC(=O)\C=C\c1ccc2OCOc2c1,67.33300152,nan
112-86-7,CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O,34.5738180142,nan
15799-79-8,COc1cccc(c1)N(C)C,2.8493392823,nan
938-16-9,CC(C)(C)C(=O)c1ccccc1,32.3241924022,nan
14433-76-2,CCCCCCCCCC(=O)N(C)C,9.9432445952,nan
50262-48-1,CCC(=O)Oc1ccc(C=O)cc1,57.2549759471,nan
32122-11-5,COC(=O)c1ccc(OCc2ccccc2)cc1,60.480724801,nan
1731-79-9,COC(=O)CCCCCCCCCCC(=O)OC,43.8221038395,nan
3592-12-9,CC1(C)COC(=O)OC1,25.7821192687,nan
625-06-9,CC(C)CC(C)(C)O,-4.9341329157,nan
2564-95-6,CN(C)C(=O)CCC(O)=O,-8.276939612,nan
50654-94-9,CC(C)(C)OC(=O)N[C@H](Cc1[nH]cnc1)C([O-])=O,14.8691365478,nan
5736-85-6,CCCOc1ccc(C=O)cc1,48.4241582269,nan
37784-17-1,CC(C)(C)OC(=O)N1CCCC1C(O)=O,5.2400787537,nan
29881-14-9,C1C(C1c2ccccc2)c3ccccc3,46.482667248,nan
1678-93-9,CCCCC1CCCCC1,34.2903578466,nan
2430-27-5,CCCC(CCC)C(N)=O,8.8301258651,nan
1081-75-0,C(Cc1ccccc1)Cc2ccccc2,43.849455426,nan
2700-30-3,CC(C)N(C=O)C(C)C,-23.8490623789,nan
5432-85-9,CC(C)C1CCC(=O)CC1,19.5215023513,nan
538-39-6,Cc1ccc(CCc2ccc(C)cc2)cc1,47.0390826149,nan
5307-17-5,COC(=O)c1cccc(OC)c1[N+]([O-])=O,68.7516541901,nan
24083-19-0,CCCCCCCCCCCCOc1ccc(C=O)cc1,45.925045595,nan
37592-72-6,CCCCCCc1ccc(cc1)C(C)=O,46.8731220343,nan
30991-42-5,Cc1cccc(C(=O)NN)c1O,41.7809185931,nan
7162-59-6,CCCCCCOc1ccccc1C=O,50.7462276234,nan
1947-00-8,OC(=O)CCCCCNC(=O)OCc1ccccc1,42.0913261348,nan
5098-14-6,Cc1ccc(cc1)[S](O)(=O)=O.NC(C#N)C#N,63.4694066753,nan
5368-81-0,COC(=O)c1cccc(OC)c1,54.8049042495,nan
94-12-2,CCCOC(=O)c1ccc(N)cc1,45.0835754994,nan
1146-39-0,[O-][N+](=O)c1ccc(cc1)[S](=O)(=O)c2ccccc2,75.4111051596,nan
541-46-8,CC(C)CC(N)=O,0.4518057223,nan
5736-91-4,CCCCCOc1ccc(C=O)cc1,50.5249439436,nan
2448-45-5,OC(=O)C(Cc1ccccc1)NC(=O)OCc2ccccc2,50.3458782606,nan
30748-47-1,CC(=O)c1sc(N)nc1C,33.7108224932,nan
50262-46-9,CCCCCCCCCOc1ccc(C=O)cc1,46.2961523148,nan
14997-58-1,OC(=O)C(Cc1[nH]cnc1)NC(=O)OCc2ccccc2,36.027525774,nan
504-33-6,[NH3+][C@H](CC[S]([O-])(=O)=O)C([O-])=O,59.6618726939,nan
50262-67-4,CCCCCCCCCOc1ccc(N)cc1,33.8696834476,nan
611-79-0,Nc1cccc(c1)C(=O)c2cccc(N)c2,53.4430182335,nan
759-24-0,CCOC(=O)C(C(=O)OCC)C(C)(C)C,20.2913407963,nan
3768-63-6,CN(C)[S](=O)(=O)N(C)C,-50.4103506197,nan
1485-00-3,[O-][N+](=O)\C=C/c1ccc2OCOc2c1,73.3440626026,nan
1083-30-3,O=C(CCc1ccccc1)c2ccccc2,56.8794163913,nan
1569-60-4,CC(O)CCC=C(C)C,9.0887882074,nan
22838-58-0,CC(C)C(NC(=O)OC(C)(C)C)C(O)=O,8.2978535064,nan
1501-27-5,COC(=O)CCCC(O)=O,42.4050415845,nan
10203-58-4,CCOC(=O)C(CC(C)C)C(=O)OCC,25.1954522367,nan
1113-63-9,CC(C(N)=O)C(N)=O,8.2195609685,nan
5241-66-7,CSCC[C@@H](NC(=O)OC(C)(C)C)C([O-])=O,19.580951417,nan
6853-57-2,CCCCCc1ccc(C=O)cc1,48.2922234907,nan
5241-64-5,CC(C)(C)OC(=O)N[C@H](Cc1c[nH]c2ccccc12)C([O-])=O,37.5666205649,nan
4913-13-7,CN(C)c1cc(C)cc(C)c1,31.843741396,nan
1530-03-6,CCC(c1ccccc1)c2ccccc2,45.4401535919,nan
26184-62-3,CCCC(C)O,5.7039440603,nan
6240-11-5,OCCC12CC3CC(CC(C3)C1)C2,24.149517074,nan
2345-28-0,CCCCCCCCCCCCCC(C)=O,32.8744534395,nan
5441-51-0,CCC1CCC(=O)CC1,17.5343441513,nan
74772-16-0,COC(=O)c1sccc1n2cccc2,52.6363856228,nan
1932-92-9,CCC(=O)OCC#C,34.6196736984,nan
5333-27-7,CC(=O)c1ccc(C)c(c1)[N+]([O-])=O,64.5251222405,nan
2295-35-4,S=C1CCCN1,28.6988330459,nan
10477-47-1,C=CC(=O)OCC#C,46.9661597183,nan
7498-57-9,N#CCc1ccc2ccccc2c1,50.2487791198,nan
2305-26-2,OC(=O)C1CC=CCC1C(O)=O,44.8029296519,nan
2079-95-0,CCCCCCCCCCCCCCS,39.7940232874,nan
1517-66-4,CC(C)C(C)O,-4.678436938,nan
1187-03-7,CCN(CC)C(=O)N(CC)CC,-33.0182767392,nan
2210-28-8,CCCOC(=O)C(C)=C,20.7456276274,nan
4439-02-5,N#CCc1ccc2OCOc2c1,68.4622065631,nan
16687-60-8,[O-][N+](=O)c1ccc(cc1)c2n[nH]nn2,64.1770363544,nan
2150-43-8,COC(=O)c1ccc(O)c(O)c1,59.3526643535,nan
3031-68-3,OCC#CC#CCO,38.4051443814,nan
27519-02-4,CCCCCCCCCCCCC\C=C/CCCCCCCC,33.6234872518,nan
54458-61-6,CC1C(C)C(=O)C(=C1C)C,29.486561782,nan
91-78-1,C1N(CN(CN1c2ccccc2)c3ccccc3)c4ccccc4,31.0565379076,nan
1516-32-1,CCCCNC(N)=S,16.9631167067,nan
767-64-6,Nc1cccc2nsnc12,29.420975151,nan
42288-46-0,Cc1cc(C)cc(CC([O-])=O)c1,57.2465112048,nan
925-60-0,CCCOC(=O)C=C,26.659910051,nan
20739-59-7,CCC(O)C#CC,16.6217625553,nan
5779-95-3,Cc1cc(C)cc(C=O)c1,52.1210211609,nan
573-98-8,Cc1ccc2ccccc2c1C,51.8011302867,nan
1502-22-3,O=C1CCCCC1C2=CCCCC2,31.6614188525,nan
30414-54-1,CCCC(=O)CC(=O)OC,32.4145854776,nan
3154-51-6,CCOC(=O)CNC=O,4.7837431298,nan
610-09-3,[O-]C(=O)[C@H]1CCCC[C@H]1C([O-])=O,56.2649329217,nan
